prim_source_id,title,subtitle,title_lang,genre,publication_place,publication_date,publishing_house,first_chin_edition,neibu,source,serial,page,note,created,created_by,last_modified,last_modified_by
W0264,Gone With the Wind,,en,G04,SP0005,1990,Renmin wenxue chubanshe,19XX,no,,,,earlier editions published in Taiwan,2018-07-20,MG,2020-04-08,DP
W0264,飘,,zh,G04,SP0005,1990,Renmin wenxue chubanshe,19XX,no,,,,earlier editions published in Taiwan,2018-07-20,MG,2020-04-08,DP
W0264,Piao,,zh-Latn-pinyin,G04,SP0005,1990,Renmin wenxue chubanshe,19XX,no,,,,earlier editions published in Taiwan,2018-07-20,MG,2020-04-08,DP
W0265,De l‘Esprit de Lois,,fr,G29,SP0005,1959,Shangwu yin shuguan,19XX,no,,,,,2018-07-23,MG,2020-04-08,DP
W0265,论法的精神,,zh,G29,SP0005,1959,Shangwu yin shuguan,19XX,no,,,,,2018-07-23,MG,2020-04-08,DP
W0265,Lun fa de jing shen,,zh-Latn-pinyin,G29,SP0005,1959,Shangwu yin shuguan,19XX,no,,,,,2018-07-23,MG,2020-04-08,DP
W0266,Hundred Flowers in Full Bloom,,en,G28,SP0005,1958,Renmin ribao chubanshe,19XX,,,,,,2018-07-30,MG,2020-04-08,DP
W0266,百花齐放,,zh,G28,SP0005,1958,Renmin ribao chubanshe,19XX,,,,,,2018-07-30,MG,2020-04-08,DP
W0266,Bai hua qi fang,,zh-Latn-pinyin,G28,SP0005,1958,Renmin ribao chubanshe,19XX,,,,,,2018-07-30,MG,2020-04-08,DP
W0267,The Fourth Height,,en,G04,SP0436,19XX,,19XX,no,,,,,2018-08-16,MG,2020-04-08,DP
W0267,古丽娅的道路,,zh,G04,SP0436,19XX,,19XX,no,,,,,2018-08-16,MG,2020-04-08,DP
W0268,A Doll's House,,en,G16,SP0436,19XX,,19XX,,,,,,2018-08-16,MG,2020-04-08,DP
W0268,娜拉,,zh,G16,SP0436,19XX,,19XX,,,,,,2018-08-16,MG,2020-04-08,DP
W0269,One Day in the Life of Ivan Denisovich,,en,G04,SP0005,1963,Zuojia chubanshe,1963,yes,,,,,2018-10-16,LH,2020-04-08,DP
W0269,伊凡·杰尼索维奇的一天,,zh,G04,SP0005,1963,Zuojia chubanshe,1963,yes,,,,,2018-10-16,LH,2020-04-08,DP
W0270,A Pair of Embroidered Shoes,,en,G06,SP0436,19XX,,19XX,,,,,Pay attention - there is also the shouchaoben An Embroidered Shoe published by Zhang Baorui,2018-10-24,MG,2020-04-08,DP
W0270,一双绣花鞋,,zh,G06,SP0436,19XX,,19XX,,,,,,2018-10-24,MG,2020-04-08,DP
W0271,The Heat of a Young Girl,,en,G06,SP0436,19XX,,19XX,,,,,,2018-10-24,MG,2020-04-08,DP
W0271,少女的心,,zh,G06,SP0436,19XX,,19XX,,,,,,2018-10-24,MG,2020-04-08,DP
W0272,Manna's Memories,,en,G06,SP0436,19XX,,19XX,,,,,,2018-10-24,MG,2020-04-08,DP
W0272,曼娜回忆录,,zh,G06,SP0436,19XX,,19XX,,,,,,2018-10-24,MG,2020-04-08,DP
W0273,The Plum Blossom Party,,en,G06,SP0436,19XX,,19XX,,,,,,2018-10-24,MG,2020-04-08,DP
W0273,梅花党,,zh,G06,SP0436,19XX,,19XX,,,,,,2018-10-24,MG,2020-04-08,DP
W0274,When the Sunset Disappears,,en,G06,SP0436,19XX,,19XX,,,,,See #399,2018-10-24,MG,2021-08-12,DP
W0275,A Rainy Alley,,en,G10,SP0436,19XX,,19XX,,,,,,2018-11-14,MG,2020-04-08,DP
W0275,雨巷,,zh,G10,SP0436,19XX,,19XX,,,,,,2018-11-14,MG,2020-04-08,DP
W0276,World Affairs,,en,G52,SP0006,1934,Shijie zhishi chubanshe,1934,no,,,,,2018-11-03,WH,2020-04-08,DP
W0276,世界知识,,zh,G52,SP0006,1934,Shijie zhishi chubanshe,1934,no,,,,,2018-11-03,WH,2020-04-08,DP
W0276,Shijie zhishi,,zh-Latn-pinyin,G52,SP0006,1934,Shijie zhishi chubanshe,1934,no,,,,,2018-11-03,WH,2020-04-08,DP
W0277,The Time When the Hibiscus Blooms,,en,G99,SP0436,19XX,,19XX,no,,,,,2018-11-03,WH,2020-04-08,DP
W0277,芙蓉花盛开的时节,,zh,G99,SP0436,19XX,,19XX,no,,,,,2018-11-03,WH,2020-04-08,DP
W0277,Furonghua shengkai de shijie,,zh-Latn-pinyin,G99,SP0436,19XX,,19XX,no,,,,,2018-11-03,WH,2020-04-08,DP
W0278,Classmate,,en,G06,SP0436,19XX,,19XX,yes,,,,,2018-11-03,WH,2020-04-08,DP
W0278,同窗,,zh,G06,SP0436,19XX,,19XX,yes,,,,,2018-11-03,WH,2020-04-08,DP
W0278,Tongchuang,,zh-Latn-pinyin,G06,SP0436,19XX,,19XX,yes,,,,,2018-11-03,WH,2020-04-08,DP
W0279,China provincial atlas,,en,G73,SP0436,19XX,,19XX,no,,,,,2018-11-03,WH,2020-04-08,DP
W0279,中国分省地图集,,zh,G73,SP0436,19XX,,19XX,no,,,,,2018-11-03,WH,2020-04-08,DP
W0279,Zhongguo fen sheng dituji,,zh-Latn-pinyin,G73,SP0436,19XX,,19XX,no,,,,,2018-11-03,WH,2020-04-08,DP
W0280,A Manual on Reading Newspapers,,en,G54,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0280,读报手册,,zh,G54,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0280,Du bao shouce,,zh-Latn-pinyin,G54,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0281,Reference News,,en,G55,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0281,参考消息,,zh,G55,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0281,Cankao xiaoxi,,zh-Latn-pinyin,G55,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0282,Traveller,,en,G52,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0282,旅行家,,zh,G52,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0282,Lüxingjia,,zh-Latn-pinyin,G52,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0283,North Korea,,en,G52,SP0436,19XX,Nanjing Foreign Languages Bookstore,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0283,朝鲜,,zh,G52,SP0436,19XX,Nanjing Foreign Languages Bookstore,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0283,Chaoxian,,zh-Latn-pinyin,G52,SP0436,19XX,Nanjing Foreign Languages Bookstore,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0284,Translation of Selected Passages,,en,G52,SP0006,1973,Shanghai renmin chubanshe,19XX,yes,,,,,2018-11-04,WH,2020-04-08,DP
W0284,摘译,,zh,G52,SP0006,1973,Shanghai renmin chubanshe,19XX,yes,,,,,2018-11-04,WH,2020-04-08,DP
W0284,Zhai yi,,zh-Latn-pinyin,G52,SP0006,1973,Shanghai renmin chubanshe,19XX,yes,,,,,2018-11-04,WH,2020-04-08,DP
W0285,Critique and Study,,en,G52,SP0006,1973,Shanghai renmin chubanshe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0285,学习与批判,,zh,G52,SP0006,1973,Shanghai renmin chubanshe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0285,Xuexi yu pipan,,zh-Latn-pinyin,G52,SP0006,1973,Shanghai renmin chubanshe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0286,Morning Glow,,en,G52,SP0006,1976,Shanghai renmin chubanshe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0286,朝霞,,zh,G52,SP0006,1976,Shanghai renmin chubanshe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0286,Zhaoxia,,zh-Latn-pinyin,G52,SP0006,1976,Shanghai renmin chubanshe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0287,Soviet Domestic Capitalist Restoration Note (1953~1973),,en,G56,SP0005,1975,Sanlian shudian,19XX,yes,,,,,2018-11-04,WH,2020-04-08,DP
W0287,苏联国内资本主义复辟记事（1953~1973）,,zh,G56,SP0005,1975,Sanlian shudian,19XX,yes,,,,,2018-11-04,WH,2020-04-08,DP
W0287,Sulian guonei zibenzhuzi fubi jishi (1953~1973),,zh-Latn-pinyin,G56,SP0005,1975,Sanlian shudian,19XX,yes,,,,,2018-11-04,WH,2020-04-08,DP
W0288,Stalinism,,en,G99,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0288,斯大林主义,,zh,G99,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0288,Sidalin zhuyi,,zh-Latn-pinyin,G99,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0289,Bible,,en,G28,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0289,圣经,,zh,G28,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0289,Shengjing,,zh-Latn-pinyin,G28,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0290,English-Chinese dictionary,,en,G57,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0290,英汉词典,,zh,G57,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0290,Ying Han cidian,,zh-Latn-pinyin,G57,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0291,XXX,,en,G58,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0291,历代钟鼎彝器款识,,zh,G58,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0291,Li dai zhong ding yiqi kuanshi,,zh-Latn-pinyin,G58,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0292,Normal Human Anatomy,,en,G35,SP0005,1955,Renmin weisheng chubanshe,19XX,yes,,,,,2018-11-04,WH,2020-04-08,DP
W0292,正常人体解剖学,,zh,G35,SP0005,1955,Renmin weisheng chubanshe,19XX,yes,,,,,2018-11-04,WH,2020-04-08,DP
W0292,Zhengchang renti jiepouxue,,zh-Latn-pinyin,G35,SP0005,1955,Renmin weisheng chubanshe,19XX,yes,,,,,2018-11-04,WH,2020-04-08,DP
W0293,Complete Tang Poems,,en,G59,SP0005,1960,Zhonghua shuju,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0293,全唐诗,,zh,G59,SP0005,1960,Zhonghua shuju,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0293,Quan Tangshi,,zh-Latn-pinyin,G59,SP0005,1960,Zhonghua shuju,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0294,Let the Youth Shine,,en,G70,SP0436,1964-07-03,Guangming ribao,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0294,让青春放出光辉,,zh,G70,SP0436,1964-07-03,Guangming ribao,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0294,Rang qingchun fangchu guanghui,,zh-Latn-pinyin,G70,SP0436,1964-07-03,Guangming ribao,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0295,Hundred Family Surnames,,en,G50,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0295,百家姓,,zh,G50,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0295,Bai jia xing,,zh-Latn-pinyin,G50,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0296,Great Learning,,en,G29,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0296,大学,,zh,G29,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0296,Da xue,,zh-Latn-pinyin,G29,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0297,Book of Documents,,en,G29,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0297,尚书,,zh,G29,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0297,Shangshu,,zh-Latn-pinyin,G29,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0298,Twenty-Four Histories,,en,G41,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0298,二十四史,,zh,G41,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0298,Ershisi shi,,zh-Latn-pinyin,G41,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0299,Empty Fort Strategy,,en,G01,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0299,空城计,,zh,G01,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0299,Kong cheng ji,,zh-Latn-pinyin,G01,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0300,Movie Literature,,en,G52,SP0096,1958,Dianying wenxue bianjibu,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0300,电影文学,,zh,G52,SP0096,1958,Dianying wenxue bianjibu,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0300,Dianying wenxue,,zh-Latn-pinyin,G52,SP0096,1958,Dianying wenxue bianjibu,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0301,Collection of Poisonous grass,,en,G71,SP0054,1957,Hunan renmin chubanshe,19XX,,,,,,2018-11-04,WH,2020-04-08,DP
W0301,毒草集,,zh,G71,SP0054,1957,Hunan renmin chubanshe,19XX,,,,,,2018-11-04,WH,2020-04-08,DP
W0301,Du cao ji,,zh-Latn-pinyin,G71,SP0054,1957,Hunan renmin chubanshe,19XX,,,,,,2018-11-04,WH,2020-04-08,DP
W0302,Water Margin,,en,G04,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0302,水浒传,,zh,G04,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0302,Shuihu zhaun,,zh-Latn-pinyin,G04,SP0436,19XX,,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0303,People's Literature,,en,G52,SP0005,1949,Renmin wenxue zazhishe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0303,人民文学,,zh,G52,SP0005,1949,Renmin wenxue zazhishe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0303,Renmin wenxue,,zh-Latn-pinyin,G52,SP0005,1949,Renmin wenxue zazhishe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0304,Xiangjiang Literature,,en,G52,SP0054,1972,Hunan renmin chubanshe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0304,湘江文艺,,zh,G52,SP0054,1972,Hunan renmin chubanshe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0304,Xiangjiang wenyi,,zh-Latn-pinyin,G52,SP0054,1972,Hunan renmin chubanshe,19XX,no,,,,,2018-11-04,WH,2020-04-08,DP
W0305,Deng Xiaoping,,en,G43,SP0005,1988,Jiefangjun chubanshe,19XX,,,,,,2018-11-04,WH,2020-04-08,DP
W0305,邓小平,,zh,G43,SP0005,1988,Jiefangjun chubanshe,19XX,,,,,,2018-11-04,WH,2020-04-08,DP
W0305,Deng Xiaoping,,zh-Latn-pinyin,G43,SP0005,1988,Jiefangjun chubanshe,19XX,,,,,,2018-11-04,WH,2020-04-08,DP
W0306,"Moving out, lucky soup",,en,G05,SP0436,19XX,,19XX,,,,,,2018-11-04,WH,2020-04-08,DP
W0306,乔迁喜面,,zh,G05,SP0436,19XX,,19XX,,,,,,2018-11-04,WH,2020-04-08,DP
W0306,Qiaoqian xi mian,,zh-Latn-pinyin,G05,SP0436,19XX,,19XX,,,,,,2018-11-04,WH,2020-04-08,DP
W0307,Military Book to Children and Brothers,,en,G10,SP0436,19XX,,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0307,告子弟兵书,,zh,G10,SP0436,19XX,,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0307,Gao zi di bingshu,,zh-Latn-pinyin,G10,SP0436,19XX,,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0308,What shows the Tiananmen incident?,,en,G22,SP0005,1976-04-08,Renmin ribao chubanshe,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0308,天安门事件说明了什么,,zh,G22,SP0005,1976-04-08,Renmin ribao chubanshe,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0308,Tian’anmen shijian shuoming le shenme,,zh-Latn-pinyin,G22,SP0005,1976-04-08,Renmin ribao chubanshe,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0309,Middle School Cultural Revolution,,en,G55,SP0005,1967,,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0309,中学文革报,,zh,G55,SP0005,1967,,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0309,Zhongxue Wenge bao,,zh-Latn-pinyin,G55,SP0005,1967,,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0310,XXX,,en,G55,SP0005,1966..1976,,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0310,只把春来报,,zh,G55,SP0005,1966..1976,,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0310,Zhi ba chun lai bao,,zh-Latn-pinyin,G55,SP0005,1966..1976,,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0311,Commentary Collections of Thirteen Literatures,,en,G28,SP0005,1957,Zhonghua shuju,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0311,十三经注疏,,zh,G28,SP0005,1957,Zhonghua shuju,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0311,Shisan jing zhushu,,zh-Latn-pinyin,G28,SP0005,1957,Zhonghua shuju,19XX,,,,,,2018-11-06,WH,2020-04-08,DP
W0312,Spark,,en,G52,SP0077,1960,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0312,星火杂志,,zh,G52,SP0077,1960,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0312,Xinghuo zazhi,,zh-Latn-pinyin,G52,SP0077,1960,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0313,Principles of Analog Computer,,en,G20,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0313,模拟计算机原理,,zh,G20,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0313,Moni jisuanji yuanli,,zh-Latn-pinyin,G20,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0314,Beijing Review,,en,G55,SP0005,1958,China International Publishing Group,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0314,北京周报,,zh,G55,SP0005,1958,China International Publishing Group,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0314,Beijing zhoubao,,zh-Latn-pinyin,G55,SP0005,1958,China International Publishing Group,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0315,Essential English,,en,G20,SP0039,1938,Longman,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0315,基础英语,,zh,G20,SP0039,1938,Longman,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0315,Jichu yingyu,,zh-Latn-pinyin,G20,SP0039,1938,Longman,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0316,Encyclopedia Britannica,,en,G57,SP0123,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0316,大不列颠百科词典,,zh,G57,SP0123,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0316,Da Buliedian baike cidian,,zh-Latn-pinyin,G57,SP0123,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0317,French,,en,G20,SP0005,19XX,Beijing Foreign Studies University,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0317,法语,,zh,G20,SP0005,19XX,Beijing Foreign Studies University,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0317,Fayu,,zh-Latn-pinyin,G20,SP0005,19XX,Beijing Foreign Studies University,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0318,"To seek truth from Facts, to rectify whatever is wrong",,en,G70,SP0005,1976,Renmin ribao chubanshe,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0318,实事求是，有错必纠,,zh,G70,SP0005,1976,Renmin ribao chubanshe,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0318,"Shishi qiu shi, you cuo bi jiu",,zh-Latn-pinyin,G70,SP0005,1976,Renmin ribao chubanshe,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0319,The Complete Works of Allan Poe,,en,G28,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0319,爱伦坡全集,,zh,G28,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0319,Ailun Po quanji,,zh-Latn-pinyin,G28,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0320,Shi,,en,G52,SP0005,1957,Zhongguo zuojia chubanshe,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0320,诗刊,,zh,G52,SP0005,1957,Zhongguo zuojia chubanshe,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0320,Shi kan,,zh-Latn-pinyin,G52,SP0005,1957,Zhongguo zuojia chubanshe,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0321,Template of Chunhua Pavilion,,en,G58,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0321,淳化阁帖,,zh,G58,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0321,Chunhua ge tie,,zh-Latn-pinyin,G58,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0322,Generalization of archaeology,,en,G19,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0322,考古学概论,,zh,G19,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0322,Kaoguxue gailun,,zh-Latn-pinyin,G19,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0323,Foreign film,,en,G52,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0323,外国电影,,zh,G52,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0323,Waiguo dianying,,zh-Latn-pinyin,G52,SP0436,19XX,,19XX,,,,,,2018-11-09,WH,2020-04-08,DP
W0324,Three Hundred Tang Poems,,en,G59,SP0005,1957,Zhonghua shuju,19XX,,,,,,2018-11-13,WH,2020-04-08,DP
W0324,唐诗三百首,,zh,G59,SP0005,1957,Zhonghua shuju,19XX,,,,,,2018-11-13,WH,2020-04-08,DP
W0324,Tangshi san bai shou,,zh-Latn-pinyin,G59,SP0005,1957,Zhonghua shuju,19XX,,,,,,2018-11-13,WH,2020-04-08,DP
W0325,World Literature,,en,G52,SP0005,1953,Zhongguo shehui kexue chubanshe,19XX,,,,,,2018-11-14,WH,2020-04-08,DP
W0325,世界文学,,zh,G52,SP0005,1953,Zhongguo shehui kexue chubanshe,19XX,,,,,,2018-11-14,WH,2020-04-08,DP
W0325,Shijie wenxue,,zh-Latn-pinyin,G52,SP0005,1953,Zhongguo shehui kexue chubanshe,19XX,,,,,,2018-11-14,WH,2020-04-08,DP
W0326,Foreign Literature Studies,,en,G52,SP0187,1978,Waiguo wenxue yanjiu chubanshe,19XX,,,,,,2018-11-14,WH,2020-04-08,DP
W0326,外国文学研究,,zh,G52,SP0187,1978,Waiguo wenxue yanjiu chubanshe,19XX,,,,,,2018-11-14,WH,2020-04-08,DP
W0326,Waiguo wenxue yanjiu,,zh-Latn-pinyin,G52,SP0187,1978,Waiguo wenxue yanjiu chubanshe,19XX,,,,,,2018-11-14,WH,2020-04-08,DP
W0327,XXX,,en,G10,SP0436,19XX,,19XX,,,,,,2018-11-14,WH,2020-04-08,DP
W0327,末世哑默,,zh,G10,SP0436,19XX,,19XX,,,,,,2018-11-14,WH,2020-04-08,DP
W0327,Moshi ya mo,,zh-Latn-pinyin,G10,SP0436,19XX,,19XX,,,,,,2018-11-14,WH,2020-04-08,DP
W0328,Literature and History Data Selection,,en,G28,SP0436,19XX,,19XX,,,,,,2018-11-15,WH,2020-04-08,DP
W0328,文史资料选辑,,zh,G28,SP0436,19XX,,19XX,,,,,,2018-11-15,WH,2020-04-08,DP
W0328,Wen shi ziliao xuanji,,zh-Latn-pinyin,G28,SP0436,19XX,,19XX,,,,,,2018-11-15,WH,2020-04-08,DP
W0329,Oriental Magazine,,en,G52,SP0006,1904,Shangwu yin shuguan,19XX,,,,,,2018-11-15,WH,2020-04-08,DP
W0329,东方杂志,,zh,G52,SP0006,1904,Shangwu yin shuguan,19XX,,,,,,2018-11-15,WH,2020-04-08,DP
W0329,Dongfang zazhi,,zh-Latn-pinyin,G52,SP0006,1904,Shangwu yin shuguan,19XX,,,,,,2018-11-15,WH,2020-04-08,DP
W0330,Today,,en,G52,SP0005,1978,,19XX,,,,,,2018-11-15,WH,2020-04-08,DP
W0330,今天,,zh,G52,SP0005,1978,,19XX,,,,,,2018-11-15,WH,2020-04-08,DP
W0330,Jintian,,zh-Latn-pinyin,G52,SP0005,1978,,19XX,,,,,,2018-11-15,WH,2020-04-08,DP
W0331,Andersen's Fairy Tales,,en,G28,SP0436,19XX,,19XX,,,,,,2018-11-16,WH,2020-04-08,DP
W0331,安徒生童话集,,zh,G28,SP0436,19XX,,19XX,,,,,,2018-11-16,WH,2020-04-08,DP
W0331,Antusheng tonghua ji,,zh-Latn-pinyin,G28,SP0436,19XX,,19XX,,,,,,2018-11-16,WH,2020-04-08,DP
W0332,Selected Works of Marx and Engels,,en,G28,SP0005,1972,Renmin chubanshe,19XX,,,,,,2018-11-16,WH,2020-04-08,DP
W0332,马克思恩格斯选集,,zh,G28,SP0005,1972,Renmin chubanshe,19XX,,,,,,2018-11-16,WH,2020-04-08,DP
W0332,Makesi Engesi xuanji,,zh-Latn-pinyin,G28,SP0005,1972,Renmin chubanshe,19XX,,,,,,2018-11-16,WH,2020-04-08,DP
W0333,Going to School,,en,G72,SP0436,19XX,,19XX,,,,,,2018-11-16,WH,2020-04-08,DP
W0333,老乡上学歌,,zh,G72,SP0436,19XX,,19XX,,,,,,2018-11-16,WH,2020-04-08,DP
W0333,Laoxiang shangxue ge,,zh-Latn-pinyin,G72,SP0436,19XX,,19XX,,,,,,2018-11-16,WH,2020-04-08,DP
W0334,Erospace Knowledge,,en,G52,SP0005,1958,Hangkong zhishi zazhishe,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0334,航空知识,,zh,G52,SP0005,1958,Hangkong zhishi zazhishe,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0334,Hangkong zhishi,,zh-Latn-pinyin,G52,SP0005,1958,Hangkong zhishi zazhishe,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0335,Knowledge is Power,,en,G52,SP0005,1956,Zhonghua quanguo kexue jishu puji xiehui,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0335,知识就是力量,,zh,G52,SP0005,1956,Zhonghua quanguo kexue jishu puji xiehui,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
W0335,Zhishi jiushi liiang,,zh-Latn-pinyin,G52,SP0005,1956,Zhonghua quanguo kexue jishu puji xiehui,19XX,,,,,,2018-11-24,WH,2020-04-08,DP
