person_id,family_name,first_name,name_lang,sex,rustication,rustication_start,rustication_end,place_of_rust,birthyear,deathyear,alt_name,alt_name_lang,place_of_birth,social_position,neibu_access,source_id_1,page_number_1,source_id_2,page_number_2,commentary,note,created,created_by,last_modified,last_modified_by
P0365,Wittgenstein,Ludwig,en,male,NULL,NULL,NULL,NULL,1889,1951,NULL,NULL,PL0167,NULL,NULL,https://en.wikipedia.org/wiki/Ludwig_Wittgenstein,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0365,维特根斯坦,路德维希,zh,male,NULL,NULL,NULL,NULL,1889,1951,NULL,NULL,PL0167,NULL,NULL,https://en.wikipedia.org/wiki/Ludwig_Wittgenstein,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0366,Yesenin,Sergei Alexandrovich,en,male,NULL,NULL,NULL,NULL,1895,1925,NULL,NULL,PL0260,NULL,NULL,https://en.wikipedia.org/wiki/Sergei_yesenin,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0366,叶赛宁,谢尔盖 亚历山德罗维奇,zh,male,NULL,NULL,NULL,NULL,1895,1925,NULL,NULL,PL0260,NULL,NULL,https://en.wikipedia.org/wiki/Sergei_yesenin,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0366,Есе́нин,Серге́й Алекса́ндрович,ru,male,NULL,NULL,NULL,NULL,1895,1925,NULL,NULL,PL0260,NULL,NULL,https://en.wikipedia.org/wiki/Sergei_yesenin,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0367,Yevtushenko,Yevgeny Aleksandrovich,en,male,NULL,NULL,NULL,NULL,1933,2017,NULL,NULL,PL0261,NULL,NULL,https://en.wikipedia.org/wiki/Yevgeny_Yevtushenko,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0367,叶夫图申科,叶夫根尼 亚历山德罗维奇,zh,male,NULL,NULL,NULL,NULL,1933,2017,NULL,NULL,PL0261,NULL,NULL,https://en.wikipedia.org/wiki/Yevgeny_Yevtushenko,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0367,Евтушенко,Евгений Александрович,ru,male,NULL,NULL,NULL,NULL,1933,2017,NULL,NULL,PL0261,NULL,NULL,https://en.wikipedia.org/wiki/Yevgeny_Yevtushenko,ONLINE SOURCE,,,,,2018-05-17,MG,2018-05-17,MG
P0368,Zhukov,Georgy,en,male,NULL,NULL,NULL,NULL,1896,1974,NULL,NULL,PL0262,NULL,NULL,https://en.wikipedia.org/wiki/Georgy_Zhukov,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0368,朱可夫,格奥尔基,zh,male,NULL,NULL,NULL,NULL,1896,1974,NULL,NULL,PL0262,NULL,NULL,https://en.wikipedia.org/wiki/Georgy_Zhukov,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0368,Жу́ков,Гео́ргий,ru,male,NULL,NULL,NULL,NULL,1896,1974,NULL,NULL,PL0262,NULL,NULL,https://en.wikipedia.org/wiki/Georgy_Zhukov,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0369,Zikmund,Miroslav,en,male,NULL,NULL,NULL,NULL,1919,,NULL,NULL,PL0263,NULL,NULL,https://en.wikipedia.org/wiki/Hanzelka_and_Zikmund,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0369,席克蒙德,,zh,male,NULL,NULL,NULL,NULL,1919,,NULL,NULL,PL0263,NULL,NULL,https://en.wikipedia.org/wiki/Hanzelka_and_Zikmund,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0370,Hanzelka,Jiří,en,male,NULL,NULL,NULL,NULL,1920,2003,NULL,NULL,PL0264,NULL,NULL,https://en.wikipedia.org/wiki/Hanzelka_and_Zikmund,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0370,施雨乐,,zh,male,NULL,NULL,NULL,NULL,1920,2003,NULL,NULL,PL0264,NULL,NULL,https://en.wikipedia.org/wiki/Hanzelka_and_Zikmund,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0371,Zola,Émile,fr,male,NULL,NULL,NULL,NULL,1840,1902,NULL,NULL,PL0047,NULL,NULL,https://en.wikipedia.org/wiki/%C3%89mile_Zola,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0371,左拉,埃米尔,zh,male,NULL,NULL,NULL,NULL,1840,1902,NULL,NULL,PL0047,NULL,NULL,https://en.wikipedia.org/wiki/%C3%89mile_Zola,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0372,Zweig,Stefan,en,male,NULL,NULL,NULL,NULL,1881,1942,NULL,NULL,PL0167,NULL,NULL,https://en.wikipedia.org/wiki/Stefan_Zweig,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0372,茨威格,斯蒂芬,zh,male,NULL,NULL,NULL,NULL,1881,1942,NULL,NULL,PL0167,NULL,NULL,https://en.wikipedia.org/wiki/Stefan_Zweig,ONLINE SOURCE,,,,,2018-05-22,MG,2018-05-22,MG
P0373,Ji,Kun,en,male,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,unknown,NULL,SS00061,ONLINE SOURCE,,,,,2018-05-23,MG,2018-05-23,MG
P0373,纪,琨,zh,male,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,unknown,NULL,SS00061,ONLINE SOURCE,,,,,2018-05-23,MG,2018-05-23,MG
P0374,Remarque,Erich Maria,de,male,NULL,NULL,NULL,NULL,1898,1970,NULL,NULL,PL0286,NULL,NULL,https://en.wikipedia.org/wiki/Erich_Maria_Remarque,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0374,雷马克,埃里希 玛利亚,zh,male,NULL,NULL,NULL,NULL,1898,1970,NULL,NULL,PL0286,NULL,NULL,https://en.wikipedia.org/wiki/Erich_Maria_Remarque,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0375,Renoir,Pierre-Auguste,fr,male,NULL,NULL,NULL,NULL,1841,1919,Auguste Renoir,fr,PL0287,NULL,NULL,https://en.wikipedia.org/wiki/Pierre-Auguste_Renoir,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0375,雷諾瓦,皮耶-奧古斯特,zh,male,NULL,NULL,NULL,NULL,1841,1919,奧古斯特 雷諾瓦,zh,PL0287,NULL,NULL,https://en.wikipedia.org/wiki/Pierre-Auguste_Renoir,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0376,Repin,Ilya Yafimovich,en,male,NULL,NULL,NULL,NULL,1844,1930,NULL,NULL,PL0288,NULL,NULL,https://en.wikipedia.org/wiki/Ilya_Repin,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0376,Ре́пин,Илья́ Ефи́мович,ru,male,NULL,NULL,NULL,NULL,1844,1930,NULL,NULL,PL0288,NULL,NULL,https://en.wikipedia.org/wiki/Ilya_Repin,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0376,列宾,伊利亚 叶菲莫维奇,zh,male,NULL,NULL,NULL,NULL,1844,1930,NULL,NULL,PL0288,NULL,NULL,https://en.wikipedia.org/wiki/Ilya_Repin,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0377,Rilke,Rainer Maria,en,male,NULL,NULL,NULL,NULL,1875,1926,NULL,NULL,PL0065,NULL,NULL,https://en.wikipedia.org/wiki/Rainer_Maria_Rilke,ONLINE SOURCE,,,,,2018-05-28,MG,2018-05-28,MG
P0377,里尔克,莱纳 玛利亚,zh,male,NULL,NULL,NULL,NULL,1875,1926,NULL,NULL,PL0065,NULL,NULL,https://en.wikipedia.org/wiki/Rainer_Maria_Rilke,ONLINE SOURCE,,,,,2018-05-28,MG,2018-05-28,MG
P0378,Rimbaud,Arthur,fr,male,NULL,NULL,NULL,NULL,1854,1891,NULL,NULL,PL0289,NULL,NULL,https://en.wikipedia.org/wiki/Arthur_Rimbaud,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0378,兰波,阿蒂尔,zh,male,NULL,NULL,NULL,NULL,1854,1891,NULL,NULL,PL0289,NULL,NULL,https://en.wikipedia.org/wiki/Arthur_Rimbaud,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0379,Rimsky-Korsakov,Nikolay Andreyevich,en,male,NULL,NULL,NULL,NULL,1844,1908,NULL,NULL,PL0290,NULL,NULL,https://en.wikipedia.org/wiki/Nikolai_Rimsky-Korsakov,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0379,Римский-Корсаков,Николай Андреевич,ru,male,NULL,NULL,NULL,NULL,1844,1908,NULL,NULL,PL0290,NULL,NULL,https://en.wikipedia.org/wiki/Nikolai_Rimsky-Korsakov,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0379,里姆斯基-科萨科夫,尼古拉 安德烈耶维奇,zh,male,NULL,NULL,NULL,NULL,1844,1908,NULL,NULL,PL0290,NULL,NULL,https://en.wikipedia.org/wiki/Nikolai_Rimsky-Korsakov,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0380,Rolland,Romain,fr,male,NULL,NULL,NULL,NULL,1866,1944,NULL,NULL,PL0291,NULL,NULL,https://en.wikipedia.org/wiki/Romain_Rolland,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0380,罗兰,罗曼,zh,male,NULL,NULL,NULL,NULL,1866,1944,NULL,NULL,PL0291,NULL,NULL,https://en.wikipedia.org/wiki/Romain_Rolland,ONLINE SOURCE,,,,,2018-05-28,MG,2018-07-04,MG
P0381,Ma,Bo,en,male,yes,1968,1976,PL0111,1947,,Old Ghost,en,PL0076,,,https://en.wikipedia.org/wiki/Ma_Bo,ONLINE SOURCE,SS00249,,,,2018-05-29,MG,2018-05-30,MG
P0381,马,波,zh,male,yes,1968,1976,PL0111,1947,,老鬼,zh,PL0076,,,https://en.wikipedia.org/wiki/Ma_Bo,ONLINE SOURCE,SS00249,,,,2018-05-29,MG,2018-05-30,MG
P0382,Romm,Mikhail,en,male,NULL,NULL,NULL,NULL,1901,1971,NULL,NULL,PL0292,NULL,NULL,https://en.wikipedia.org/wiki/Mikhail_Romm,ONLINE SOURCE,,,,,2018-05-30,MG,2018-07-04,MG
P0382,Ромм,Михаи́л,ru,male,NULL,NULL,NULL,NULL,1901,1971,NULL,NULL,PL0292,NULL,NULL,https://en.wikipedia.org/wiki/Mikhail_Romm,ONLINE SOURCE,,,,,2018-05-30,MG,2018-07-04,MG
P0382,罗姆,米哈伊尔,zh,male,NULL,NULL,NULL,NULL,1901,1971,NULL,NULL,PL0292,NULL,NULL,https://en.wikipedia.org/wiki/Mikhail_Romm,ONLINE SOURCE,,,,,2018-05-30,MG,2018-07-04,MG
P0383,Rommel,Erwin,de,male,NULL,NULL,NULL,NULL,1891,1944,Desert Fox,en,PL0293,NULL,NULL,https://en.wikipedia.org/wiki/Erwin_Rommel,ONLINE SOURCE,,,,,2018-06-01,MG,2018-07-04,MG
P0383,隆美尔,埃尔温,zh,male,NULL,NULL,NULL,NULL,1891,1944,沙漠之狐,zh,PL0293,NULL,NULL,https://en.wikipedia.org/wiki/Erwin_Rommel,ONLINE SOURCE,,,,,2018-06-01,MG,2018-07-04,MG
P0384,Rousseau,Jean-Jacques,fr,male,NULL,NULL,NULL,NULL,1712,1778,NULL,NULL,PL0294,NULL,NULL,https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau,ONLINE SOURCE,,,,,2018-06-01,MG,2018-07-04,MG
P0384,卢梭,让-雅克,zh,male,NULL,NULL,NULL,NULL,1712,1778,NULL,NULL,PL0294,NULL,NULL,https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau,ONLINE SOURCE,,,,,2018-06-01,MG,2018-07-04,MG
P0385,Russell,Bertrand,en,male,NULL,NULL,NULL,NULL,1872,1970,NULL,NULL,PL0295,NULL,NULL,https://en.wikipedia.org/wiki/Bertrand_Russell,ONLINE SOURCE,,,,,2018-06-01,MG,2018-07-04,MG
P0385,罗素,伯特兰,zh,male,NULL,NULL,NULL,NULL,1872,1970,NULL,NULL,PL0295,NULL,NULL,https://en.wikipedia.org/wiki/Bertrand_Russell,ONLINE SOURCE,,,,,2018-06-01,MG,2018-07-04,MG
P0386,Pu,Songling,en,male,NULL,NULL,NULL,NULL,1640,1715,NULL,NULL,PL0266,NULL,NULL,https://en.wikipedia.org/wiki/Pu_Songling,ONLINE SOURCE,,,,,2018-06-04,MG,2018-06-04,MG
P0386,蒲,松龄,zh,male,NULL,NULL,NULL,NULL,1640,1715,NULL,NULL,PL0266,NULL,NULL,https://en.wikipedia.org/wiki/Pu_Songling,ONLINE SOURCE,,,,,2018-06-04,MG,2018-06-04,MG
P0387,Presley,Elvis,en,male,NULL,NULL,NULL,NULL,1935,1977,NULL,NULL,PL0267,NULL,NULL,https://en.wikipedia.org/wiki/Elvis_Presley,ONLINE SOURCE,,,,,2018-06-04,MG,2018-06-04,MG
P0387,普雷斯利,埃尔维斯,zh,male,NULL,NULL,NULL,NULL,1935,1977,猫王,zh,PL0267,NULL,NULL,https://en.wikipedia.org/wiki/Elvis_Presley,ONLINE SOURCE,,,,,2018-06-04,MG,2018-06-04,MG
P0388,Pound,Ezra,en,male,NULL,NULL,NULL,NULL,1885,1972,NULL,NULL,PL0268,NULL,NULL,https://en.wikipedia.org/wiki/Ezra_Pound,ONLINE SOURCE,,,,,2018-06-05,MG,2018-06-05,MG
P0388,庞德,艾兹拉,zh,male,NULL,NULL,NULL,NULL,1885,1972,NULL,NULL,PL0268,NULL,NULL,https://en.wikipedia.org/wiki/Ezra_Pound,ONLINE SOURCE,,,,,2018-06-05,MG,2018-06-05,MG
P0389,Poe,Edgar Allan,en,male,NULL,NULL,NULL,NULL,1809,1849,NULL,NULL,PL0269,NULL,NULL,https://en.wikipedia.org/wiki/Edgar_Allan_Poe,ONLINE SOURCE,,,,,2018-06-05,MG,2018-06-05,MG
P0389,坡,埃德加 愛倫,zh,male,NULL,NULL,NULL,NULL,1809,1849,NULL,NULL,PL0269,NULL,NULL,https://en.wikipedia.org/wiki/Edgar_Allan_Poe,ONLINE SOURCE,,,,,2018-06-05,MG,2018-06-05,MG
P0390,Plekhanov,Georgi,en,male,NULL,NULL,NULL,NULL,1856,1918,NULL,NULL,PL0270,NULL,NULL,https://en.wikipedia.org/wiki/Georgi_Plekhanov,ONLINE SOURCE,,,,,2018-06-05,MG,2018-06-05,MG
P0390,Плеха́нов,Гео́ргий,ru,male,NULL,NULL,NULL,NULL,1856,1918,NULL,NULL,PL0270,NULL,NULL,https://en.wikipedia.org/wiki/Georgi_Plekhanov,ONLINE SOURCE,,,,,2018-06-05,MG,2018-06-05,MG
P0390,普列汉诺夫,格奥尔基,zh,male,NULL,NULL,NULL,NULL,1856,1918,NULL,NULL,PL0270,NULL,NULL,https://en.wikipedia.org/wiki/Georgi_Plekhanov,ONLINE SOURCE,,,,,2018-06-05,MG,2018-06-05,MG
P0391,Mitin,Mark Borisovich,en,male,NULL,NULL,NULL,NULL,1901,1987,NULL,NULL,PL0271,NULL,NULL,https://en.wikipedia.org/wiki/Mark_Borisovich_Mitin,ONLINE SOURCE,,,,,2018-06-05,MG,2018-06-05,MG
P0391,Митин,Марк Борисович,ru,male,NULL,NULL,NULL,NULL,1901,1987,NULL,NULL,PL0271,NULL,NULL,https://en.wikipedia.org/wiki/Mark_Borisovich_Mitin,ONLINE SOURCE,,,,,2018-06-05,MG,2018-06-05,MG
P0391,米丁,马克 鲍里索维奇,zh,male,NULL,NULL,NULL,NULL,1901,1987,NULL,NULL,PL0271,NULL,NULL,https://en.wikipedia.org/wiki/Mark_Borisovich_Mitin,ONLINE SOURCE,,,,,2018-06-05,MG,2018-06-05,MG
P0392,Plato,,en,male,NULL,NULL,NULL,NULL,"[-0424,-0423]","[-0348,-0347]",NULL,NULL,PL0272,NULL,NULL,https://en.wikipedia.org/wiki/Plato,ONLINE SOURCE,,,,,2018-06-06,MG,2018-06-06,MG
P0392,柏拉图,,zh,male,NULL,NULL,NULL,NULL,"[-0424,-0423]","[-0348,-0347]",NULL,NULL,PL0272,NULL,NULL,https://en.wikipedia.org/wiki/Plato,ONLINE SOURCE,,,,,2018-06-06,MG,2018-06-06,MG
P0392,Πλάτων,,grc,male,NULL,NULL,NULL,NULL,"[-0424,-0423]","[-0348,-0347]",NULL,NULL,PL0272,NULL,NULL,https://en.wikipedia.org/wiki/Plato,ONLINE SOURCE,,,,,2018-06-06,MG,2018-06-06,MG
P0393,Plath,Sylvia,en,female,NULL,NULL,NULL,NULL,1932,1963,NULL,NULL,PL0269,NULL,NULL,https://en.wikipedia.org/wiki/Sylvia_Plath,ONLINE SOURCE,,,,,2018-06-06,MG,2018-06-06,MG
P0393,普拉斯,希薇亞,zh,female,NULL,NULL,NULL,NULL,1932,1963,NULL,NULL,PL0269,NULL,NULL,https://en.wikipedia.org/wiki/Sylvia_Plath,ONLINE SOURCE,,,,,2018-06-06,MG,2018-06-06,MG
P0394,Pissarro,Camille,fr,male,NULL,NULL,NULL,NULL,1830,1903,NULL,NULL,PL0273,NULL,NULL,https://en.wikipedia.org/wiki/Camille_Pissarro,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0394,畢沙羅,卡米耶,zh,male,NULL,NULL,NULL,NULL,1830,1903,NULL,NULL,PL0273,NULL,NULL,https://en.wikipedia.org/wiki/Camille_Pissarro,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0395,Picasso,Pablo,es,male,NULL,NULL,NULL,NULL,1881,1973,NULL,NULL,PL0274,NULL,NULL,https://en.wikipedia.org/wiki/Pablo_Picasso,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0395,毕卡索,巴勃罗,zh,male,NULL,NULL,NULL,NULL,1881,1973,NULL,NULL,PL0274,NULL,NULL,https://en.wikipedia.org/wiki/Pablo_Picasso,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0396,Paustovsky,Konstantin,en,male,NULL,NULL,NULL,NULL,1892,1968,NULL,NULL,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Konstantin_Paustovsky,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0396,Паусто́вский,Константи́н,ru,male,NULL,NULL,NULL,NULL,1892,1968,NULL,NULL,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Konstantin_Paustovsky,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0396,帕乌斯托夫斯基,康斯坦丁,zh,male,NULL,NULL,NULL,NULL,1892,1968,NULL,NULL,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Konstantin_Paustovsky,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0397,Ma,Xinglin,en,unknown,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,NULL,SS00154,542,,,,,2018-06-11,MG,2018-06-11,MG
P0398,Pasternak,Boris Leonidovich,en,male,NULL,NULL,NULL,NULL,1890,1960,NULL,NULL,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Boris_Pasternak,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0398,Пастерна́к,Бори́с Леони́дович,ru,male,NULL,NULL,NULL,NULL,1890,1960,NULL,NULL,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Boris_Pasternak,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0398,帕斯捷尔纳克,鲍里斯 列昂尼多维奇,zh,male,NULL,NULL,NULL,NULL,1890,1960,NULL,NULL,PL0027,NULL,NULL,https://en.wikipedia.org/wiki/Boris_Pasternak,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0399,Paganini,Niccolò,it,male,NULL,NULL,NULL,NULL,1782,1840,NULL,NULL,PL0276,NULL,NULL,https://en.wikipedia.org/wiki/Niccol%C3%B2_Paganini,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0399,帕格尼尼,尼可罗,zh,male,NULL,NULL,NULL,NULL,1782,1840,NULL,NULL,PL0276,NULL,NULL,https://en.wikipedia.org/wiki/Niccol%C3%B2_Paganini,ONLINE SOURCE,,,,,2018-06-11,MG,2018-06-11,MG
P0400,Kant,Immanuel,de,male,NULL,NULL,NULL,NULL,1724,1804,NULL,NULL,PL0277,NULL,NULL,https://en.wikipedia.org/wiki/Immanuel_Kant,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0400,康德,伊曼努尔,zh,male,NULL,NULL,NULL,NULL,1724,1804,NULL,NULL,PL0277,NULL,NULL,https://en.wikipedia.org/wiki/Immanuel_Kant,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0401,Kapoor,Raj,en,male,NULL,NULL,NULL,NULL,1924,1988,NULL,NULL,PL0278,NULL,NULL,https://en.wikipedia.org/wiki/Raj_Kapoor,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0401,कपूर,राज,hi,male,NULL,NULL,NULL,NULL,1924,1988,NULL,NULL,PL0278,NULL,NULL,https://en.wikipedia.org/wiki/Raj_Kapoor,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0401,卡浦爾,拉吉,zh,male,NULL,NULL,NULL,NULL,1924,1988,NULL,NULL,PL0278,NULL,NULL,https://en.wikipedia.org/wiki/Raj_Kapoor,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0402,Kassil,Lev,en,male,NULL,NULL,NULL,NULL,1905,1970,NULL,NULL,PL0279,NULL,NULL,https://en.wikipedia.org/wiki/Lev_Kassil,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0402,Касси́ль,Лев,ru,male,NULL,NULL,NULL,NULL,1905,1970,NULL,NULL,PL0279,NULL,NULL,https://en.wikipedia.org/wiki/Lev_Kassil,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0402,卡西里,列夫,zh,male,NULL,NULL,NULL,NULL,1905,1970,NULL,NULL,PL0279,NULL,NULL,https://en.wikipedia.org/wiki/Lev_Kassil,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0403,Hart,B. H. Liddell,en,male,NULL,NULL,NULL,NULL,1895,1970,NULL,NULL,PL0047,NULL,NULL,https://en.wikipedia.org/wiki/B._H._Liddell_Hart,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0403,哈特,B·H·李德,zh,male,NULL,NULL,NULL,NULL,1895,1970,NULL,NULL,PL0047,NULL,NULL,https://en.wikipedia.org/wiki/B._H._Liddell_Hart,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0404,Kern,Jerome,en,male,NULL,NULL,NULL,NULL,1885,1945,NULL,NULL,PL0050,NULL,NULL,https://en.wikipedia.org/wiki/Jerome_Kern,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0404,克尔恩,杰罗姆,zh,male,NULL,NULL,NULL,NULL,1885,1945,NULL,NULL,PL0050,NULL,NULL,https://en.wikipedia.org/wiki/Jerome_Kern,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0405,Hammerstein II,Oscar,en,male,NULL,NULL,NULL,NULL,1895,1960,NULL,NULL,PL0050,NULL,NULL,https://en.wikipedia.org/wiki/Oscar_Hammerstein_II,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0405,漢默斯坦二世,奧斯卡,zh,male,NULL,NULL,NULL,NULL,1895,1960,NULL,NULL,PL0050,NULL,NULL,https://en.wikipedia.org/wiki/Oscar_Hammerstein_II,ONLINE SOURCE,,,,,2018-06-12,MG,2018-06-12,MG
P0406,Lei,Feng,en,male,NULL,NULL,NULL,NULL,1940,1962,NULL,NULL,PL0280,NULL,NULL,https://en.wikipedia.org/wiki/Lei_Feng,ONLINE SOURCE,,,,,2018-06-19,MG,2018-06-19,MG
P0406,雷,峰,zh,male,NULL,NULL,NULL,NULL,1940,1962,NULL,NULL,PL0280,NULL,NULL,https://en.wikipedia.org/wiki/Lei_Feng,ONLINE SOURCE,,,,,2018-06-19,MG,2018-06-19,MG
P0407,Lu,Shu Jiang,en,unknown,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,NULL,SS00250,,,,,,2018-06-19,MG,2018-06-28,MG
P0408,Li,Jieren,en,male,NULL,NULL,NULL,NULL,1891,1962,NULL,NULL,PL0004,NULL,NULL,https://en.wikipedia.org/wiki/Li_Jieren,ONLINE SOURCE,,,,,2018-06-25,MG,2018-06-25,MG
P0408,李,劼人,zh,male,NULL,NULL,NULL,NULL,1891,1962,NULL,NULL,PL0004,NULL,NULL,https://en.wikipedia.org/wiki/Li_Jieren,ONLINE SOURCE,,,,,2018-06-25,MG,2018-06-25,MG
P0409,Li,Qingzhao,en,female,NULL,NULL,NULL,NULL,1084,1155..1156,NULL,NULL,PL0153,NULL,NULL,https://en.wikipedia.org/wiki/Li_Qingzhao,ONLINE SOURCE,,,,,2018-06-25,MG,2018-06-25,MG
P0409,李,清照,zh,female,NULL,NULL,NULL,NULL,1084,1155..1156,NULL,NULL,PL0153,NULL,NULL,https://en.wikipedia.org/wiki/Li_Qingzhao,ONLINE SOURCE,,,,,2018-06-25,MG,2018-06-25,MG
P0410,Li,Jun,en,unknown,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,NULL,https://en.wikipedia.org/wiki/Sparkling_Red_Star,ONLINE SOURCE,,,,,2018-06-25,MG,2018-11-01,MG
P0410,李,俊,zh,unknown,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,NULL,https://en.wikipedia.org/wiki/Sparkling_Red_Star,ONLINE SOURCE,,,,,2018-06-25,MG,2018-11-01,MG
P0411,Feng,Jicai,en,male,unknown,NULL,NULL,NULL,1942,,NULL,NULL,PL0018,NULL,NULL,https://en.wikipedia.org/wiki/Feng_Jicai,ONLINE SOURCE,,,,,2018-06-25,MG,2018-06-25,MG
P0411,冯,骥才,zh,male,unknown,NULL,NULL,NULL,1942,,NULL,NULL,PL0018,NULL,NULL,https://en.wikipedia.org/wiki/Feng_Jicai,ONLINE SOURCE,,,,,2018-06-25,MG,2018-06-25,MG
P0412,A,Cheng,en,unknown,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,NULL,http://none,,SS00252,,,,2018-06-26,MG,2018-11-01,MG
P0412,阿,城,zh,unknown,unknown,NULL,NULL,NULL,unknown,unknown,NULL,NULL,unknown,NULL,NULL,http://none,,SS00252,,,,2018-06-26,MG,2018-11-01,MG
P0413,Luo,Guangbin,en,male,unknown,NULL,NULL,NULL,1926,1967,NULL,NULL,PL0012,NULL,NULL,https://zh.wikipedia.org/wiki/%E7%BD%97%E5%B9%BF%E6%96%8C,ONLINE SOURCE,,,,,2018-06-28,MG,2018-06-28,MG
P0413,罗,广斌,zh,male,unknown,NULL,NULL,NULL,1926,1967,NULL,NULL,PL0012,NULL,NULL,https://zh.wikipedia.org/wiki/%E7%BD%97%E5%B9%BF%E6%96%8C,ONLINE SOURCE,,,,,2018-06-28,MG,2018-06-28,MG
P0414,García Lorca,Federico,es,male,NULL,NULL,NULL,NULL,1898,1936,NULL,NULL,PL0282,NULL,NULL,https://en.wikipedia.org/wiki/Federico_Garc%C3%ADa_Lorca,ONLINE SOURCE,,,,,2018-06-28,MG,2018-06-28,MG
